Source node	Source node type	Target node	Target node type	Edge name
C18	Disease	K316	Disease	Causes onset
C18	Disease	D649	Disease	Causes onset
C18	Disease	K561	Disease	Causes onset
C18	Disease	K562	Disease	Causes onset
C18	Disease	K315	Disease	Causes onset
C18	Disease	D50	Disease	Causes onset
C18	Disease	K529	Disease	Causes onset
D733	Disease	J86	Disease	Causes onset
D721	Disease	I514	Disease	Causes onset
D721	Disease	I423	Disease	Causes onset
D721	Disease	J8281	Disease	Causes onset
D721	Disease	I679	Disease	Causes onset
D721	Disease	I46	Disease	Causes onset
D721	Disease	I425	Disease	Causes onset
D721	Disease	K559	Disease	Causes onset
D721	Disease	I314	Disease	Causes onset
E79	Disease	G629	Disease	Causes onset
E79	Disease	N08	Disease	Causes onset
E79	Disease	K769	Disease	Causes onset
E79	Disease	I519	Disease	Causes onset
E79	Disease	I42	Disease	Causes onset
E79	Disease	E7220	Disease	Causes onset
E79	Disease	G40909	Disease	Causes onset
E79	Disease	K831	Disease	Causes onset
E79	Disease	H359	Disease	Causes onset
E79	Disease	E28	Disease	Causes onset
E79	Disease	Q750	Disease	Causes onset
E83	Disease	K769	Disease	Causes onset
E83	Disease	G629	Disease	Causes onset
E83	Disease	N08	Disease	Causes onset
E83	Disease	I519	Disease	Causes onset
E83	Disease	N20	Disease	Causes onset
E83	Disease	N21	Disease	Causes onset
E83	Disease	N23	Disease	Causes onset
E83	Disease	K831	Disease	Causes onset
E83	Disease	H359	Disease	Causes onset
E83	Disease	I42	Disease	Causes onset
E83	Disease	E7220	Disease	Causes onset
E83	Disease	N22	Disease	Causes onset
E83	Disease	G40909	Disease	Causes onset
E83	Disease	E28	Disease	Causes onset
E83	Disease	Q750	Disease	Causes onset
E74	Disease	N08	Disease	Causes onset
E74	Disease	G629	Disease	Causes onset
E74	Disease	I519	Disease	Causes onset
E74	Disease	K831	Disease	Causes onset
E74	Disease	G40909	Disease	Causes onset
E74	Disease	K769	Disease	Causes onset
E74	Disease	I42	Disease	Causes onset
E74	Disease	H359	Disease	Causes onset
E74	Disease	E28	Disease	Causes onset
E74	Disease	Q750	Disease	Causes onset
B50	Disease	J80	Disease	Causes onset
B50	Disease	D649	Disease	Causes onset
B50	Disease	B54	Disease	Causes onset
B50	Disease	O410	Disease	Causes onset
B50	Disease	D761	Disease	Causes onset
B50	Disease	N19	Disease	Causes onset
B50	Disease	N289	Disease	Causes onset
B50	Disease	J960	Disease	Causes onset
J61	Disease	J960	Disease	Causes onset
J61	Disease	C343	Disease	Causes onset
K37	Disease	K560	Disease	Causes onset
K37	Disease	K562	Disease	Causes onset
K37	Disease	K315	Disease	Causes onset
K37	Disease	N1330	Disease	Causes onset
K37	Disease	I800	Disease	Causes onset
K37	Disease	K81	Disease	Causes onset
K37	Disease	K43	Disease	Causes onset
K37	Disease	K769	Disease	Causes onset
K37	Disease	K41	Disease	Causes onset
K37	Disease	I519	Disease	Causes onset
K37	Disease	K56609	Disease	Causes onset
K37	Disease	M726	Disease	Causes onset
K37	Disease	K45	Disease	Causes onset
K37	Disease	D696	Disease	Causes onset
K37	Disease	K42	Disease	Causes onset
K37	Disease	K46	Disease	Causes onset
K37	Disease	K40	Disease	Causes onset
K37	Disease	A421	Disease	Causes onset
N800	Disease	C541	Disease	Causes onset
N800	Disease	D649	Disease	Causes onset
N800	Disease	N855	Disease	Causes onset
N800	Disease	N19	Disease	Causes onset
N800	Disease	C801	Disease	Causes onset
N800	Disease	I339	Disease	Causes onset
K311	Disease	E873	Disease	Causes onset
K311	Disease	K44	Disease	Causes onset
K311	Disease	K56609	Disease	Causes onset
K311	Disease	E512	Disease	Causes onset
E873	Disease	J960	Disease	Causes onset
E873	Disease	I472	Disease	Causes onset
E873	Disease	P84	Disease	Causes onset
M246	Disease	M810	Disease	Causes onset
K559	Disease	K56609	Disease	Causes onset
K559	Disease	K5931	Disease	Causes onset
J13	Disease	G00	Disease	Causes onset
J13	Disease	G03	Disease	Causes onset
J13	Disease	J960	Disease	Causes onset
J13	Disease	M600	Disease	Causes onset
J13	Disease	I339	Disease	Causes onset
J13	Disease	A6922	Disease	Causes onset
G129	Disease	M419	Disease	Causes onset
Q430	Disease	K45	Disease	Causes onset
Q430	Disease	K561	Disease	Causes onset
Q430	Disease	K43	Disease	Causes onset
Q430	Disease	K562	Disease	Causes onset
Q430	Disease	K46	Disease	Causes onset
Q430	Disease	K40	Disease	Causes onset
Q430	Disease	K41	Disease	Causes onset
Q430	Disease	D50	Disease	Causes onset
Q430	Disease	K42	Disease	Causes onset
Q430	Disease	D649	Disease	Causes onset
Q430	Disease	K921	Disease	Causes onset
Q430	Disease	K44	Disease	Causes onset
Q430	Disease	K56609	Disease	Causes onset
Q430	Disease	K315	Disease	Causes onset
Q430	Disease	D3A8	Disease	Causes onset
K45	Disease	M543	Disease	Causes onset
K45	Disease	G8381	Disease	Causes onset
K45	Disease	N139	Disease	Causes onset
K45	Disease	K56609	Disease	Causes onset
K45	Disease	D619	Disease	Causes onset
K45	Disease	Q539	Disease	Causes onset
Q874	Disease	I72	Disease	Causes onset
Q874	Disease	H40	Disease	Causes onset
Q874	Disease	I719	Disease	Causes onset
Q874	Disease	I10	Disease	Causes onset
Q874	Disease	I051	Disease	Causes onset
Q874	Disease	H2711	Disease	Causes onset
Q874	Disease	J47	Disease	Causes onset
Q874	Disease	I420	Disease	Causes onset
Q874	Disease	I7781	Disease	Causes onset
Q874	Disease	I061	Disease	Causes onset
Q874	Disease	J931	Disease	Causes onset
I456	Disease	I42	Disease	Causes onset
I456	Disease	I47	Disease	Causes onset
I456	Disease	I471	Disease	Causes onset
D699	Disease	J942	Disease	Causes onset
I651	Disease	I679	Disease	Causes onset
I651	Disease	G835	Disease	Causes onset
B379	Disease	N760	Disease	Causes onset
M879	Disease	G03	Disease	Causes onset
M879	Disease	M214	Disease	Causes onset
M879	Disease	G560	Disease	Causes onset
M879	Disease	M726	Disease	Causes onset
M879	Disease	M129	Disease	Causes onset
M879	Disease	M1990	Disease	Causes onset
H164	Disease	H54	Disease	Causes onset
E87	Disease	I519	Disease	Causes onset
E87	Disease	N08	Disease	Causes onset
E87	Disease	K769	Disease	Causes onset
E87	Disease	G629	Disease	Causes onset
E87	Disease	K831	Disease	Causes onset
E87	Disease	I42	Disease	Causes onset
E87	Disease	H359	Disease	Causes onset
E87	Disease	E7220	Disease	Causes onset
E87	Disease	G40909	Disease	Causes onset
E87	Disease	E28	Disease	Causes onset
E87	Disease	Q750	Disease	Causes onset
M45	Disease	M212	Disease	Causes onset
M45	Disease	M41	Disease	Causes onset
M45	Disease	M1990	Disease	Causes onset
M45	Disease	M246	Disease	Causes onset
M45	Disease	E85	Disease	Causes onset
M45	Disease	N08	Disease	Causes onset
M45	Disease	M419	Disease	Causes onset
M45	Disease	M545	Disease	Causes onset
M45	Disease	Q233	Disease	Causes onset
M45	Disease	I72	Disease	Causes onset
M45	Disease	M278	Disease	Causes onset
M45	Disease	H1505	Disease	Causes onset
B349	Disease	G03	Disease	Causes onset
B349	Disease	J80	Disease	Causes onset
B349	Disease	K769	Disease	Causes onset
B349	Disease	E13	Disease	Causes onset
B349	Disease	N08	Disease	Causes onset
B349	Disease	M1990	Disease	Causes onset
B349	Disease	N19	Disease	Causes onset
B349	Disease	G939	Disease	Causes onset
B349	Disease	E11	Disease	Causes onset
B349	Disease	J45	Disease	Causes onset
B349	Disease	E10	Disease	Causes onset
B349	Disease	E232	Disease	Causes onset
B349	Disease	C229	Disease	Causes onset
B349	Disease	L51	Disease	Causes onset
B349	Disease	I514	Disease	Causes onset
B349	Disease	D696	Disease	Causes onset
B349	Disease	K830	Disease	Causes onset
B349	Disease	J00	Disease	Causes onset
B349	Disease	C220	Disease	Causes onset
B349	Disease	B02	Disease	Causes onset
B349	Disease	I42	Disease	Causes onset
B349	Disease	K85	Disease	Causes onset
B349	Disease	G629	Disease	Causes onset
B349	Disease	I679	Disease	Causes onset
B349	Disease	E669	Disease	Causes onset
B349	Disease	J449	Disease	Causes onset
B349	Disease	N12	Disease	Causes onset
B349	Disease	N30	Disease	Causes onset
B349	Disease	N289	Disease	Causes onset
B349	Disease	C50	Disease	Causes onset
B349	Disease	J129	Disease	Causes onset
B349	Disease	J960	Disease	Causes onset
B349	Disease	F20	Disease	Causes onset
B349	Disease	K501	Disease	Causes onset
B349	Disease	H839	Disease	Causes onset
B349	Disease	T782	Disease	Causes onset
B349	Disease	E08	Disease	Causes onset
B349	Disease	E09	Disease	Causes onset
B349	Disease	E12	Disease	Causes onset
B349	Disease	A90	Disease	Causes onset
B349	Disease	C801	Disease	Causes onset
B349	Disease	D761	Disease	Causes onset
B349	Disease	H0412	Disease	Causes onset
B349	Disease	J42	Disease	Causes onset
B349	Disease	K831	Disease	Causes onset
B349	Disease	E85	Disease	Causes onset
B349	Disease	M60	Disease	Causes onset
B349	Disease	J01	Disease	Causes onset
B349	Disease	D72810	Disease	Causes onset
B349	Disease	G9341	Disease	Causes onset
B349	Disease	C53	Disease	Causes onset
B349	Disease	D7583	Disease	Causes onset
B349	Disease	D72819	Disease	Causes onset
B349	Disease	A984	Disease	Causes onset
B349	Disease	A6922	Disease	Causes onset
B349	Disease	E801	Disease	Causes onset
B349	Disease	A91	Disease	Causes onset
B349	Disease	N7092	Disease	Causes onset
B349	Disease	M3119	Disease	Causes onset
B349	Disease	H309	Disease	Causes onset
A020	Disease	J86	Disease	Causes onset
A020	Disease	K529	Disease	Causes onset
A020	Disease	K859	Disease	Causes onset
A020	Disease	K85	Disease	Causes onset
A020	Disease	A047	Disease	Causes onset
A020	Disease	D733	Disease	Causes onset
A020	Disease	G03	Disease	Causes onset
A020	Disease	N136	Disease	Causes onset
A020	Disease	A010	Disease	Causes onset
A020	Disease	I72	Disease	Causes onset
A020	Disease	K37	Disease	Causes onset
A020	Disease	M46	Disease	Causes onset
A020	Disease	I330	Disease	Causes onset
A020	Disease	G939	Disease	Causes onset
A020	Disease	I719	Disease	Causes onset
A020	Disease	L659	Disease	Causes onset
G939	Disease	E872	Disease	Causes onset
K81	Disease	K315	Disease	Causes onset
K81	Disease	D65	Disease	Causes onset
K81	Disease	I72	Disease	Causes onset
K81	Disease	D733	Disease	Causes onset
K81	Disease	D761	Disease	Causes onset
G002	Disease	I63	Disease	Causes onset
L511	Disease	H54	Disease	Causes onset
L511	Disease	N897	Disease	Causes onset
L511	Disease	N895	Disease	Causes onset
L511	Disease	H0252	Disease	Causes onset
L511	Disease	H1123	Disease	Causes onset
L511	Disease	H0412	Disease	Causes onset
K562	Disease	K766	Disease	Causes onset
K562	Disease	K45	Disease	Causes onset
K562	Disease	K46	Disease	Causes onset
K562	Disease	K43	Disease	Causes onset
K562	Disease	K41	Disease	Causes onset
K562	Disease	K40	Disease	Causes onset
K562	Disease	K315	Disease	Causes onset
K562	Disease	K42	Disease	Causes onset
K562	Disease	P780	Disease	Causes onset
K562	Disease	B73	Disease	Causes onset
M810	Disease	M545	Disease	Causes onset
M810	Disease	M431	Disease	Causes onset
O14	Disease	N19	Disease	Causes onset
O14	Disease	H332	Disease	Causes onset
O14	Disease	H54	Disease	Causes onset
O14	Disease	I10	Disease	Causes onset
O14	Disease	O200	Disease	Causes onset
O14	Disease	N04	Disease	Causes onset
O14	Disease	K767	Disease	Causes onset
O14	Disease	H4761	Disease	Causes onset
O14	Disease	J810	Disease	Causes onset
O14	Disease	I6783	Disease	Causes onset
G723	Disease	E876	Disease	Causes onset
D573	Disease	D735	Disease	Causes onset
D573	Disease	N483	Disease	Causes onset
D573	Disease	H431	Disease	Causes onset
D735	Disease	D649	Disease	Causes onset
T791	Disease	I63	Disease	Causes onset
T791	Disease	J960	Disease	Causes onset
T791	Disease	J80	Disease	Causes onset
T791	Disease	I10	Disease	Causes onset
T791	Disease	H341	Disease	Causes onset
T791	Disease	G9382	Disease	Causes onset
T791	Disease	G91	Disease	Causes onset
T791	Disease	J81	Disease	Causes onset
T791	Disease	I5081	Disease	Causes onset
B019	Disease	G629	Disease	Causes onset
B019	Disease	I63	Disease	Causes onset
B019	Disease	D696	Disease	Causes onset
B019	Disease	G510	Disease	Causes onset
B019	Disease	D59	Disease	Causes onset
B019	Disease	N08	Disease	Causes onset
B019	Disease	I679	Disease	Causes onset
B019	Disease	M1990	Disease	Causes onset
B019	Disease	G03	Disease	Causes onset
B019	Disease	G030	Disease	Causes onset
B019	Disease	J80	Disease	Causes onset
B019	Disease	H16	Disease	Causes onset
B019	Disease	H150	Disease	Causes onset
B019	Disease	A87	Disease	Causes onset
B019	Disease	H209	Disease	Causes onset
B019	Disease	B349	Disease	Causes onset
B019	Disease	K297	Disease	Causes onset
B019	Disease	M541	Disease	Causes onset
B019	Disease	A6922	Disease	Causes onset
B019	Disease	H021	Disease	Causes onset
B019	Disease	J180	Disease	Causes onset
B019	Disease	D693	Disease	Causes onset
B019	Disease	D65	Disease	Causes onset
B019	Disease	D6859	Disease	Causes onset
B019	Disease	G527	Disease	Causes onset
B019	Disease	G939	Disease	Causes onset
B019	Disease	M726	Disease	Causes onset
B019	Disease	H46	Disease	Causes onset
B019	Disease	K739	Disease	Causes onset
B019	Disease	I72	Disease	Causes onset
B019	Disease	H4411	Disease	Causes onset
B019	Disease	G545	Disease	Causes onset
B019	Disease	L51	Disease	Causes onset
B019	Disease	H309	Disease	Causes onset
B019	Disease	H341	Disease	Causes onset
B019	Disease	J129	Disease	Causes onset
B019	Disease	H3481	Disease	Causes onset
B019	Disease	H332	Disease	Causes onset
B019	Disease	H024	Disease	Causes onset
B019	Disease	N19	Disease	Causes onset
B019	Disease	K25	Disease	Causes onset
B019	Disease	I514	Disease	Causes onset
B019	Disease	G959	Disease	Causes onset
B019	Disease	A872	Disease	Causes onset
B019	Disease	H4452	Disease	Causes onset
B019	Disease	B50	Disease	Causes onset
B019	Disease	H5251	Disease	Causes onset
B019	Disease	M600	Disease	Causes onset
B019	Disease	L0390	Disease	Causes onset
B019	Disease	D55	Disease	Causes onset
B019	Disease	D56	Disease	Causes onset
B019	Disease	D57	Disease	Causes onset
B019	Disease	D58	Disease	Causes onset
B019	Disease	A483	Disease	Causes onset
B019	Disease	D761	Disease	Causes onset
B019	Disease	H4401	Disease	Causes onset
B019	Disease	D893	Disease	Causes onset
B019	Disease	I6783	Disease	Causes onset
B019	Disease	L405	Disease	Causes onset
B019	Disease	K85	Disease	Causes onset
C20	Disease	K561	Disease	Causes onset
C20	Disease	L0390	Disease	Causes onset
C20	Disease	K56609	Disease	Causes onset
C20	Disease	N1330	Disease	Causes onset
F01	Disease	F419	Disease	Causes onset
H49	Disease	H532	Disease	Causes onset
E78	Disease	I519	Disease	Causes onset
E78	Disease	G629	Disease	Causes onset
E78	Disease	K769	Disease	Causes onset
E78	Disease	N08	Disease	Causes onset
E78	Disease	I42	Disease	Causes onset
E78	Disease	K831	Disease	Causes onset
E78	Disease	H359	Disease	Causes onset
E78	Disease	E7220	Disease	Causes onset
E78	Disease	G40909	Disease	Causes onset
E78	Disease	E28	Disease	Causes onset
E78	Disease	Q750	Disease	Causes onset
C450	Disease	J948	Disease	Causes onset
E86	Disease	N08	Disease	Causes onset
E86	Disease	K769	Disease	Causes onset
E86	Disease	G629	Disease	Causes onset
E86	Disease	I519	Disease	Causes onset
E86	Disease	K831	Disease	Causes onset
E86	Disease	I42	Disease	Causes onset
E86	Disease	H359	Disease	Causes onset
E86	Disease	E7220	Disease	Causes onset
E86	Disease	G40909	Disease	Causes onset
E86	Disease	E28	Disease	Causes onset
E86	Disease	Q750	Disease	Causes onset
G463	Disease	H1614	Disease	Causes onset
G463	Disease	G500	Disease	Causes onset
K26	Disease	K921	Disease	Causes onset
K26	Disease	K311	Disease	Causes onset
K26	Disease	K920	Disease	Causes onset
K26	Disease	I20	Disease	Causes onset
K26	Disease	K833	Disease	Causes onset
K26	Disease	K315	Disease	Causes onset
K26	Disease	I72	Disease	Causes onset
G20	Disease	G24	Disease	Causes onset
G20	Disease	K590	Disease	Causes onset
G20	Disease	M545	Disease	Causes onset
G20	Disease	F809	Disease	Causes onset
G20	Disease	G471	Disease	Causes onset
G20	Disease	N3281	Disease	Causes onset
G24	Disease	K590	Disease	Causes onset
G24	Disease	J960	Disease	Causes onset
G24	Disease	G939	Disease	Causes onset
H71	Disease	G510	Disease	Causes onset
H71	Disease	H831	Disease	Causes onset
I672	Disease	G319	Disease	Causes onset
I672	Disease	G939	Disease	Causes onset
G319	Disease	H54	Disease	Causes onset
G319	Disease	M545	Disease	Causes onset
G319	Disease	G959	Disease	Causes onset
G319	Disease	G47	Disease	Causes onset
G319	Disease	M541	Disease	Causes onset
G319	Disease	I72	Disease	Causes onset
G319	Disease	Q233	Disease	Causes onset
G319	Disease	R482	Disease	Causes onset
G319	Disease	M1990	Disease	Causes onset
G319	Disease	M278	Disease	Causes onset
G319	Disease	G40909	Disease	Causes onset
D759	Disease	D696	Disease	Causes onset
D759	Disease	H309	Disease	Causes onset
K900	Disease	E55	Disease	Causes onset
K900	Disease	E46	Disease	Causes onset
K900	Disease	D730	Disease	Causes onset
K900	Disease	K766	Disease	Causes onset
K900	Disease	M1990	Disease	Causes onset
K900	Disease	G629	Disease	Causes onset
K900	Disease	G729	Disease	Causes onset
K900	Disease	E8351	Disease	Causes onset
K900	Disease	H905	Disease	Causes onset
K900	Disease	G939	Disease	Causes onset
K900	Disease	M899	Disease	Causes onset
K900	Disease	G1221	Disease	Causes onset
K900	Disease	H3481	Disease	Causes onset
K900	Disease	L950	Disease	Causes onset
G500	Disease	I46	Disease	Causes onset
I311	Disease	I509	Disease	Causes onset
I311	Disease	K929	Disease	Causes onset
H201	Disease	H54	Disease	Causes onset
H201	Disease	H40	Disease	Causes onset
L43	Disease	K051	Disease	Causes onset
L43	Disease	Q843	Disease	Causes onset
L43	Disease	L659	Disease	Causes onset
L43	Disease	L603	Disease	Causes onset
E88	Disease	K769	Disease	Causes onset
E88	Disease	G629	Disease	Causes onset
E88	Disease	N08	Disease	Causes onset
E88	Disease	K831	Disease	Causes onset
E88	Disease	I519	Disease	Causes onset
E88	Disease	I42	Disease	Causes onset
E88	Disease	G40909	Disease	Causes onset
E88	Disease	E28	Disease	Causes onset
E88	Disease	Q750	Disease	Causes onset
E88	Disease	H359	Disease	Causes onset
C931	Disease	C920	Disease	Causes onset
C931	Disease	N08	Disease	Causes onset
C931	Disease	N19	Disease	Causes onset
D24	Disease	C50	Disease	Causes onset
D329	Disease	G629	Disease	Causes onset
D329	Disease	G936	Disease	Causes onset
D329	Disease	I10	Disease	Causes onset
D329	Disease	I679	Disease	Causes onset
D329	Disease	G500	Disease	Causes onset
D329	Disease	H472	Disease	Causes onset
D329	Disease	I770	Disease	Causes onset
D329	Disease	G40909	Disease	Causes onset
D329	Disease	D56	Disease	Causes onset
D329	Disease	M543	Disease	Causes onset
D329	Disease	D55	Disease	Causes onset
D329	Disease	D57	Disease	Causes onset
D329	Disease	D58	Disease	Causes onset
D329	Disease	D59	Disease	Causes onset
D329	Disease	H0520	Disease	Causes onset
C81	Disease	G629	Disease	Causes onset
C81	Disease	I313	Disease	Causes onset
C81	Disease	G902	Disease	Causes onset
C81	Disease	D761	Disease	Causes onset
J18	Disease	J960	Disease	Causes onset
N320	Disease	N1330	Disease	Causes onset
B54	Disease	I47	Disease	Causes onset
